date,store_id,product_id,opening_stock,units_sold,restocked_qty,closing_stock
2023-02-11,S002,P005,1502,62,0,1440
2023-02-12,S002,P005,1440,44,0,1396
2023-02-13,S002,P005,1396,0,160,1556
2023-02-14,S002,P005,1556,47,0,1509
2023-02-15,S002,P005,1509,49,151,1611
2023-02-16,S002,P005,1611,21,0,1590
2023-02-17,S002,P005,1590,0,115,1705
2023-02-18,S002,P005,1705,44,0,1661
2023-02-19,S002,P005,1661,64,0,1597
2023-02-20,S002,P005,1597,30,154,1721
2023-02-21,S002,P005,1721,20,0,1701
2023-02-22,S002,P005,1701,38,117,1780
2023-02-23,S002,P005,1780,0,0,1780
2023-02-24,S002,P005,1780,46,194,1928
2023-02-25,S002,P005,1928,63,0,1865
2023-02-26,S002,P005,1865,40,0,1825
2023-02-27,S002,P005,1825,19,109,1915
2023-02-28,S002,P005,1915,25,0,1890
2023-03-01,S002,P005,1890,29,143,2004
2023-03-02,S002,P005,2004,77,0,1927
2023-03-03,S002,P005,1927,64,106,1969
2023-03-04,S002,P005,1969,73,0,1896
2023-03-05,S002,P005,1896,41,0,1855
2023-03-06,S002,P005,1855,35,85,1905
2023-03-07,S002,P005,1905,22,0,1883
2023-03-08,S002,P005,1883,63,198,2018
2023-03-09,S002,P005,2018,60,0,1958
2023-03-10,S002,P005,1958,54,184,2088
2023-03-11,S002,P005,2088,75,0,2013
2023-03-12,S002,P005,2013,89,0,1924
2023-03-13,S002,P005,1924,45,102,1981
2023-03-14,S002,P005,1981,60,0,1921
2023-03-15,S002,P005,1921,66,187,2042
2023-03-16,S002,P005,2042,72,0,1970
2023-03-17,S002,P005,1970,61,106,2015
2023-03-18,S002,P005,2015,35,0,1980
2023-03-19,S002,P005,1980,96,0,1884
2023-03-20,S002,P005,1884,46,104,1942
2023-03-21,S002,P005,1942,72,0,1870
2023-03-22,S002,P005,1870,65,160,1965
2023-03-23,S002,P005,1965,61,0,1904
2023-03-24,S002,P005,1904,45,101,1960
2023-03-25,S002,P005,1960,69,0,1891
2023-03-26,S002,P005,1891,59,0,1832
2023-03-27,S002,P005,1832,90,188,1930
2023-03-28,S002,P005,1930,53,0,1877
2023-03-29,S002,P005,1877,28,192,2041
2023-03-30,S002,P005,2041,43,0,1998
2023-03-31,S002,P005,1998,31,196,2163
2023-04-01,S002,P005,2163,63,0,2100
2023-04-02,S002,P005,2100,121,0,1979
2023-04-03,S002,P005,1979,31,101,2049
2023-04-04,S002,P005,2049,96,0,1953
2023-04-05,S002,P005,1953,78,183,2058
2023-04-06,S002,P005,2058,87,0,1971
2023-04-07,S002,P005,1971,19,125,2077
2023-04-08,S002,P005,2077,95,0,1982
2023-04-09,S002,P005,1982,48,0,1934
2023-04-10,S002,P005,1934,66,195,2063
2023-04-11,S002,P005,2063,110,0,1953
2023-04-12,S002,P005,1953,0,142,2095
2023-04-13,S002,P005,2095,83,0,2012
2023-04-14,S002,P005,2012,68,128,2072
2023-04-15,S002,P005,2072,74,0,1998
2023-04-16,S002,P005,1998,119,0,1879
2023-04-17,S002,P005,1879,58,138,1959
2023-04-18,S002,P005,1959,43,0,1916
2023-04-19,S002,P005,1916,19,130,2027
2023-04-20,S002,P005,2027,38,0,1989
2023-04-21,S002,P005,1989,83,187,2093
2023-04-22,S002,P005,2093,67,0,2026
2023-04-23,S002,P005,2026,62,0,1964
2023-04-24,S002,P005,1964,72,168,2060
2023-04-25,S002,P005,2060,51,0,2009
2023-04-26,S002,P005,2009,71,106,2044
2023-04-27,S002,P005,2044,50,0,1994
2023-04-28,S002,P005,1994,66,91,2019
2023-04-29,S002,P005,2019,122,0,1897
2023-04-30,S002,P005,1897,107,0,1790
2023-05-01,S002,P005,1790,96,149,1843
2023-05-02,S002,P005,1843,99,0,1744
2023-05-03,S002,P005,1744,81,128,1791
2023-05-04,S002,P005,1791,40,0,1751
2023-05-05,S002,P005,1751,74,159,1836
2023-05-06,S002,P005,1836,90,0,1746
2023-05-07,S002,P005,1746,102,0,1644
2023-05-08,S002,P005,1644,84,140,1700
2023-05-09,S002,P005,1700,32,0,1668
2023-05-10,S002,P005,1668,43,126,1751
2023-05-11,S002,P005,1751,45,0,1706
2023-05-12,S002,P005,1706,42,199,1863
2023-05-13,S002,P005,1863,76,0,1787
2023-05-14,S002,P005,1787,131,0,1656
2023-05-15,S002,P005,1656,24,164,1796
2023-05-16,S002,P005,1796,52,0,1744
2023-05-17,S002,P005,1744,54,175,1865
2023-05-18,S002,P005,1865,100,0,1765
2023-05-19,S002,P005,1765,51,169,1883
2023-05-20,S002,P005,1883,48,0,1835
2023-05-21,S002,P005,1835,115,0,1720
2023-05-22,S002,P005,1720,76,164,1808
2023-05-23,S002,P005,1808,82,0,1726
2023-05-24,S002,P005,1726,47,85,1764
2023-05-25,S002,P005,1764,39,0,1725
2023-05-26,S002,P005,1725,112,181,1794
2023-05-27,S002,P005,1794,61,0,1733
2023-05-28,S002,P005,1733,123,0,1610
2023-05-29,S002,P005,1610,50,113,1673
2023-05-30,S002,P005,1673,111,0,1562
2023-05-31,S002,P005,1562,31,96,1627
2023-06-01,S002,P005,1627,51,0,1576
2023-06-02,S002,P005,1576,1,97,1672
2023-06-03,S002,P005,1672,85,0,1587
2023-06-04,S002,P005,1587,66,0,1521
2023-06-05,S002,P005,1521,5,160,1676
2023-06-06,S002,P005,1676,47,0,1629
2023-06-07,S002,P005,1629,27,154,1756
2023-06-08,S002,P005,1756,53,0,1703
2023-06-09,S002,P005,1703,45,120,1778
2023-06-10,S002,P005,1778,48,0,1730
2023-06-11,S002,P005,1730,76,0,1654
2023-06-12,S002,P005,1654,56,80,1678
2023-06-13,S002,P005,1678,41,0,1637
2023-06-14,S002,P005,1637,69,104,1672
2023-06-15,S002,P005,1672,25,0,1647
2023-06-16,S002,P005,1647,63,188,1772
2023-06-17,S002,P005,1772,95,0,1677
2023-06-18,S002,P005,1677,56,0,1621
2023-06-19,S002,P005,1621,19,126,1728
2023-06-20,S002,P005,1728,35,0,1693
2023-06-21,S002,P005,1693,38,131,1786
2023-06-22,S002,P005,1786,53,0,1733
2023-06-23,S002,P005,1733,59,94,1768
2023-06-24,S002,P005,1768,56,0,1712
2023-06-25,S002,P005,1712,39,0,1673
2023-06-26,S002,P005,1673,33,114,1754
2023-06-27,S002,P005,1754,35,0,1719
2023-06-28,S002,P005,1719,61,155,1813
2023-06-29,S002,P005,1813,32,0,1781
2023-06-30,S002,P005,1781,41,184,1924
2023-07-01,S002,P005,1924,37,0,1887
2023-07-02,S002,P005,1887,77,0,1810
2023-07-03,S002,P005,1810,44,101,1867
2023-07-04,S002,P005,1867,41,0,1826
2023-07-05,S002,P005,1826,54,127,1899
2023-07-06,S002,P005,1899,59,0,1840
2023-07-07,S002,P005,1840,17,166,1989
2023-07-08,S002,P005,1989,26,0,1963
2023-07-09,S002,P005,1963,89,0,1874
2023-07-10,S002,P005,1874,46,143,1971
2023-07-11,S002,P005,1971,54,0,1917
2023-07-12,S002,P005,1917,23,124,2018
2023-07-13,S002,P005,2018,48,0,1970
2023-07-14,S002,P005,1970,24,145,2091
2023-07-15,S002,P005,2091,55,0,2036
2023-07-16,S002,P005,2036,89,0,1947
2023-07-17,S002,P005,1947,41,130,2036
2023-07-18,S002,P005,2036,16,0,2020
2023-07-19,S002,P005,2020,71,127,2076
2023-07-20,S002,P005,2076,34,0,2042
2023-07-21,S002,P005,2042,46,124,2120
2023-07-22,S002,P005,2120,23,0,2097
2023-07-23,S002,P005,2097,79,0,2018
2023-07-24,S002,P005,2018,38,142,2122
2023-07-25,S002,P005,2122,45,0,2077
2023-07-26,S002,P005,2077,54,187,2210
2023-07-27,S002,P005,2210,34,0,2176
2023-07-28,S002,P005,2176,65,148,2259
2023-07-29,S002,P005,2259,57,0,2202
2023-07-30,S002,P005,2202,69,0,2133
2023-07-31,S002,P005,2133,25,114,2222
2023-08-01,S002,P005,2222,28,0,2194
2023-08-02,S002,P005,2194,42,194,2346
2023-08-03,S002,P005,2346,73,0,2273
2023-08-04,S002,P005,2273,48,171,2396
2023-08-05,S002,P005,2396,61,0,2335
2023-08-06,S002,P005,2335,36,0,2299
2023-08-07,S002,P005,2299,63,80,2316
2023-08-08,S002,P005,2316,78,0,2238
2023-08-09,S002,P005,2238,65,96,2269
2023-08-10,S002,P005,2269,48,0,2221
2023-08-11,S002,P005,2221,58,101,2264
2023-08-12,S002,P005,2264,39,0,2225
2023-08-13,S002,P005,2225,38,0,2187
2023-08-14,S002,P005,2187,54,191,2324
2023-08-15,S002,P005,2324,70,0,2254
2023-08-16,S002,P005,2254,39,81,2296
2023-08-17,S002,P005,2296,23,0,2273
2023-08-18,S002,P005,2273,57,134,2350
2023-08-19,S002,P005,2350,87,0,2263
2023-08-20,S002,P005,2263,101,0,2162
2023-08-21,S002,P005,2162,67,144,2239
2023-08-22,S002,P005,2239,60,0,2179
2023-08-23,S002,P005,2179,0,180,2359
2023-08-24,S002,P005,2359,57,0,2302
2023-08-25,S002,P005,2302,44,108,2366
2023-08-26,S002,P005,2366,24,0,2342
2023-08-27,S002,P005,2342,60,0,2282
2023-08-28,S002,P005,2282,73,159,2368
2023-08-29,S002,P005,2368,58,0,2310
2023-08-30,S002,P005,2310,30,126,2406
2023-08-31,S002,P005,2406,67,0,2339
2023-09-01,S002,P005,2339,49,167,2457
2023-09-02,S002,P005,2457,42,0,2415
2023-09-03,S002,P005,2415,24,0,2391
2023-09-04,S002,P005,2391,59,188,2520
2023-09-05,S002,P005,2520,63,0,2457
2023-09-06,S002,P005,2457,42,136,2551
2023-09-07,S002,P005,2551,55,0,2496
2023-09-08,S002,P005,2496,37,130,2589
2023-09-09,S002,P005,2589,59,0,2530
2023-09-10,S002,P005,2530,45,0,2485
2023-09-11,S002,P005,2485,38,113,2560
2023-09-12,S002,P005,2560,46,0,2514
2023-09-13,S002,P005,2514,53,123,2584
2023-09-14,S002,P005,2584,49,0,2535
2023-09-15,S002,P005,2535,46,190,2679
2023-09-16,S002,P005,2679,43,0,2636
2023-09-17,S002,P005,2636,89,0,2547
2023-09-18,S002,P005,2547,19,150,2678
2023-09-19,S002,P005,2678,0,0,2678
2023-09-20,S002,P005,2678,60,194,2812
2023-09-21,S002,P005,2812,21,0,2791
2023-09-22,S002,P005,2791,55,194,2930
2023-09-23,S002,P005,2930,69,0,2861
2023-09-24,S002,P005,2861,35,0,2826
2023-09-25,S002,P005,2826,47,97,2876
2023-09-26,S002,P005,2876,58,0,2818
2023-09-27,S002,P005,2818,33,154,2939
2023-09-28,S002,P005,2939,21,0,2918
2023-09-29,S002,P005,2918,34,102,2986
2023-09-30,S002,P005,2986,62,0,2924
2023-10-01,S002,P005,2924,40,0,2884
2023-10-02,S002,P005,2884,70,123,2937
2023-10-03,S002,P005,2937,55,0,2882
2023-10-04,S002,P005,2882,50,156,2988
2023-10-05,S002,P005,2988,46,0,2942
2023-10-06,S002,P005,2942,43,157,3056
2023-10-07,S002,P005,3056,94,0,2962
2023-10-08,S002,P005,2962,12,0,2950
2023-10-09,S002,P005,2950,0,97,3047
2023-10-10,S002,P005,3047,60,0,2987
2023-10-11,S002,P005,2987,34,81,3034
2023-10-12,S002,P005,3034,0,0,3034
2023-10-13,S002,P005,3034,74,124,3084
2023-10-14,S002,P005,3084,56,0,3028
2023-10-15,S002,P005,3028,26,0,3002
2023-10-16,S002,P005,3002,57,191,3136
2023-10-17,S002,P005,3136,56,0,3080
2023-10-18,S002,P005,3080,29,81,3132
2023-10-19,S002,P005,3132,41,0,3091
2023-10-20,S002,P005,3091,68,147,3170
2023-10-21,S002,P005,3170,74,0,3096
2023-10-22,S002,P005,3096,80,0,3016
2023-10-23,S002,P005,3016,29,160,3147
2023-10-24,S002,P005,3147,48,0,3099
2023-10-25,S002,P005,3099,28,157,3228
2023-10-26,S002,P005,3228,76,0,3152
2023-10-27,S002,P005,3152,29,101,3224
2023-10-28,S002,P005,3224,57,0,3167
2023-10-29,S002,P005,3167,73,0,3094
2023-10-30,S002,P005,3094,31,159,3222
2023-10-31,S002,P005,3222,69,0,3153
2023-11-01,S002,P005,3153,80,142,3215
2023-11-02,S002,P005,3215,42,0,3173
2023-11-03,S002,P005,3173,53,152,3272
2023-11-04,S002,P005,3272,93,0,3179
2023-11-05,S002,P005,3179,52,0,3127
2023-11-06,S002,P005,3127,30,158,3255
2023-11-07,S002,P005,3255,68,0,3187
2023-11-08,S002,P005,3187,24,176,3339
2023-11-09,S002,P005,3339,34,0,3305
2023-11-10,S002,P005,3305,86,82,3301
2023-11-11,S002,P005,3301,95,0,3206
2023-11-12,S002,P005,3206,96,0,3110
2023-11-13,S002,P005,3110,48,83,3145
2023-11-14,S002,P005,3145,91,0,3054
2023-11-15,S002,P005,3054,69,114,3099
2023-11-16,S002,P005,3099,64,0,3035
2023-11-17,S002,P005,3035,79,176,3132
2023-11-18,S002,P005,3132,88,0,3044
2023-11-19,S002,P005,3044,43,0,3001
2023-11-20,S002,P005,3001,52,121,3070
2023-11-21,S002,P005,3070,45,0,3025
2023-11-22,S002,P005,3025,54,89,3060
2023-11-23,S002,P005,3060,43,0,3017
2023-11-24,S002,P005,3017,82,139,3074
2023-11-25,S002,P005,3074,79,0,2995
2023-11-26,S002,P005,2995,30,0,2965
2023-11-27,S002,P005,2965,18,193,3140
2023-11-28,S002,P005,3140,39,0,3101
2023-11-29,S002,P005,3101,52,90,3139
2023-11-30,S002,P005,3139,35,0,3104
2023-12-01,S002,P005,3104,87,158,3175
2023-12-02,S002,P005,3175,37,0,3138
2023-12-03,S002,P005,3138,97,0,3041
2023-12-04,S002,P005,3041,102,115,3054
2023-12-05,S002,P005,3054,101,0,2953
2023-12-06,S002,P005,2953,111,190,3032
2023-12-07,S002,P005,3032,41,0,2991
2023-12-08,S002,P005,2991,73,97,3015
2023-12-09,S002,P005,3015,124,0,2891
2023-12-10,S002,P005,2891,64,0,2827
2023-12-11,S002,P005,2827,67,97,2857
2023-12-12,S002,P005,2857,79,0,2778
2023-12-13,S002,P005,2778,82,107,2803
2023-12-14,S002,P005,2803,70,0,2733
2023-12-15,S002,P005,2733,98,88,2723
2023-12-16,S002,P005,2723,83,0,2640
2023-12-17,S002,P005,2640,90,0,2550
2023-12-18,S002,P005,2550,66,110,2594
2023-12-19,S002,P005,2594,109,0,2485
2023-12-20,S002,P005,2485,99,193,2579
2023-12-21,S002,P005,2579,105,0,2474
2023-12-22,S002,P005,2474,27,193,2640
2023-12-23,S002,P005,2640,74,0,2566
2023-12-24,S002,P005,2566,83,0,2483
2023-12-25,S002,P005,2483,39,160,2604
2023-12-26,S002,P005,2604,105,0,2499
2023-12-27,S002,P005,2499,52,164,2611
2023-12-28,S002,P005,2611,69,0,2542
2023-12-29,S002,P005,2542,37,129,2634
2023-12-30,S002,P005,2634,33,0,2601
2023-12-31,S002,P005,2601,133,0,2468
2023-01-01,S002,P006,280,60,0,220
2023-01-02,S002,P006,220,32,145,333
2023-01-03,S002,P006,333,31,0,302
2023-01-04,S002,P006,302,33,194,463
2023-01-05,S002,P006,463,32,0,431
2023-01-06,S002,P006,431,37,192,586
2023-01-07,S002,P006,586,58,0,528
2023-01-08,S002,P006,528,11,0,517
2023-01-09,S002,P006,517,8,90,599
2023-01-10,S002,P006,599,10,0,589
2023-01-11,S002,P006,589,18,102,673
2023-01-12,S002,P006,673,15,0,658
2023-01-13,S002,P006,658,22,163,799
2023-01-14,S002,P006,799,32,0,767
2023-01-15,S002,P006,767,35,0,732
2023-01-16,S002,P006,732,25,191,898
2023-01-17,S002,P006,898,17,0,881
2023-01-18,S002,P006,881,1,179,1059
2023-01-19,S002,P006,1059,11,0,1048
2023-01-20,S002,P006,1048,10,162,1200
2023-01-21,S002,P006,1200,17,0,1183
2023-01-22,S002,P006,1183,51,0,1132
2023-01-23,S002,P006,1132,34,155,1253
2023-01-24,S002,P006,1253,29,0,1224
2023-01-25,S002,P006,1224,34,83,1273
2023-01-26,S002,P006,1273,21,0,1252
2023-01-27,S002,P006,1252,28,162,1386
2023-01-28,S002,P006,1386,28,0,1358
2023-01-29,S002,P006,1358,13,0,1345
2023-01-30,S002,P006,1345,37,165,1473
2023-01-31,S002,P006,1473,23,0,1450
2023-02-01,S002,P006,1450,41,95,1504
2023-02-02,S002,P006,1504,37,0,1467
2023-02-03,S002,P006,1467,29,91,1529
2023-02-04,S002,P006,1529,53,0,1476
2023-02-05,S002,P006,1476,25,0,1451
2023-02-06,S002,P006,1451,16,178,1613
2023-02-07,S002,P006,1613,54,0,1559
2023-02-08,S002,P006,1559,0,123,1682
2023-02-09,S002,P006,1682,20,0,1662
2023-02-10,S002,P006,1662,50,122,1734
2023-02-11,S002,P006,1734,51,0,1683
2023-02-12,S002,P006,1683,1,0,1682
2023-02-13,S002,P006,1682,45,119,1756
2023-02-14,S002,P006,1756,19,0,1737
2023-02-15,S002,P006,1737,40,162,1859
2023-02-16,S002,P006,1859,14,0,1845
2023-02-17,S002,P006,1845,44,125,1926
2023-02-18,S002,P006,1926,75,0,1851
2023-02-19,S002,P006,1851,58,0,1793
2023-02-20,S002,P006,1793,25,177,1945
2023-02-21,S002,P006,1945,49,0,1896
2023-02-22,S002,P006,1896,29,120,1987
2023-02-23,S002,P006,1987,38,0,1949
2023-02-24,S002,P006,1949,26,129,2052
2023-02-25,S002,P006,2052,27,0,2025
2023-02-26,S002,P006,2025,28,0,1997
2023-02-27,S002,P006,1997,52,176,2121
2023-02-28,S002,P006,2121,21,0,2100
2023-03-01,S002,P006,2100,31,86,2155
2023-03-02,S002,P006,2155,33,0,2122
2023-03-03,S002,P006,2122,33,175,2264
2023-03-04,S002,P006,2264,48,0,2216
2023-03-05,S002,P006,2216,64,0,2152
2023-03-06,S002,P006,2152,33,199,2318
2023-03-07,S002,P006,2318,20,0,2298
2023-03-08,S002,P006,2298,0,182,2480
2023-03-09,S002,P006,2480,41,0,2439
2023-03-10,S002,P006,2439,57,122,2504
2023-03-11,S002,P006,2504,30,0,2474
2023-03-12,S002,P006,2474,25,0,2449
2023-03-13,S002,P006,2449,47,145,2547
2023-03-14,S002,P006,2547,31,0,2516
2023-03-15,S002,P006,2516,26,97,2587
2023-03-16,S002,P006,2587,23,0,2564
2023-03-17,S002,P006,2564,56,93,2601
2023-03-18,S002,P006,2601,24,0,2577
2023-03-19,S002,P006,2577,28,0,2549
2023-03-20,S002,P006,2549,18,83,2614
2023-03-21,S002,P006,2614,13,0,2601
2023-03-22,S002,P006,2601,30,97,2668
2023-03-23,S002,P006,2668,15,0,2653
2023-03-24,S002,P006,2653,32,162,2783
2023-03-25,S002,P006,2783,39,0,2744
2023-03-26,S002,P006,2744,33,0,2711
2023-03-27,S002,P006,2711,31,135,2815
2023-03-28,S002,P006,2815,43,0,2772
2023-03-29,S002,P006,2772,33,113,2852
2023-03-30,S002,P006,2852,43,0,2809
2023-03-31,S002,P006,2809,50,158,2917
2023-04-01,S002,P006,2917,23,0,2894
2023-04-02,S002,P006,2894,53,0,2841
2023-04-03,S002,P006,2841,50,91,2882
2023-04-04,S002,P006,2882,33,0,2849
2023-04-05,S002,P006,2849,36,186,2999
2023-04-06,S002,P006,2999,46,0,2953
2023-04-07,S002,P006,2953,17,163,3099
2023-04-08,S002,P006,3099,36,0,3063
2023-04-09,S002,P006,3063,21,0,3042
2023-04-10,S002,P006,3042,51,170,3161
2023-04-11,S002,P006,3161,47,0,3114
2023-04-12,S002,P006,3114,37,166,3243
2023-04-13,S002,P006,3243,30,0,3213
2023-04-14,S002,P006,3213,64,172,3321
2023-04-15,S002,P006,3321,64,0,3257
2023-04-16,S002,P006,3257,28,0,3229
2023-04-17,S002,P006,3229,19,105,3315
2023-04-18,S002,P006,3315,18,0,3297
2023-04-19,S002,P006,3297,24,145,3418
2023-04-20,S002,P006,3418,27,0,3391
2023-04-21,S002,P006,3391,21,82,3452
2023-04-22,S002,P006,3452,36,0,3416
2023-04-23,S002,P006,3416,31,0,3385
2023-04-24,S002,P006,3385,60,164,3489
2023-04-25,S002,P006,3489,13,0,3476
2023-04-26,S002,P006,3476,25,116,3567
2023-04-27,S002,P006,3567,34,0,3533
2023-04-28,S002,P006,3533,27,134,3640
2023-04-29,S002,P006,3640,62,0,3578
2023-04-30,S002,P006,3578,71,0,3507
2023-05-01,S002,P006,3507,13,98,3592
2023-05-02,S002,P006,3592,23,0,3569
2023-05-03,S002,P006,3569,33,115,3651
2023-05-04,S002,P006,3651,59,0,3592
2023-05-05,S002,P006,3592,49,135,3678
2023-05-06,S002,P006,3678,22,0,3656
2023-05-07,S002,P006,3656,46,0,3610
2023-05-08,S002,P006,3610,65,129,3674
2023-05-09,S002,P006,3674,41,0,3633
2023-05-10,S002,P006,3633,45,172,3760
2023-05-11,S002,P006,3760,31,0,3729
2023-05-12,S002,P006,3729,18,188,3899
2023-05-13,S002,P006,3899,39,0,3860
2023-05-14,S002,P006,3860,38,0,3822
2023-05-15,S002,P006,3822,0,145,3967
2023-05-16,S002,P006,3967,49,0,3918
2023-05-17,S002,P006,3918,27,93,3984
2023-05-18,S002,P006,3984,22,0,3962
2023-05-19,S002,P006,3962,30,166,4098
2023-05-20,S002,P006,4098,57,0,4041
2023-05-21,S002,P006,4041,66,0,3975
2023-05-22,S002,P006,3975,33,129,4071
2023-05-23,S002,P006,4071,67,0,4004
2023-05-24,S002,P006,4004,51,130,4083
2023-05-25,S002,P006,4083,35,0,4048
2023-05-26,S002,P006,4048,11,144,4181
2023-05-27,S002,P006,4181,66,0,4115
2023-05-28,S002,P006,4115,48,0,4067
2023-05-29,S002,P006,4067,50,82,4099
2023-05-30,S002,P006,4099,23,0,4076
2023-05-31,S002,P006,4076,33,130,4173
2023-06-01,S002,P006,4173,68,0,4105
2023-06-02,S002,P006,4105,51,95,4149
2023-06-03,S002,P006,4149,32,0,4117
2023-06-04,S002,P006,4117,70,0,4047
2023-06-05,S002,P006,4047,24,178,4201
2023-06-06,S002,P006,4201,54,0,4147
2023-06-07,S002,P006,4147,45,112,4214
2023-06-08,S002,P006,4214,37,0,4177
2023-06-09,S002,P006,4177,27,184,4334
2023-06-10,S002,P006,4334,47,0,4287
2023-06-11,S002,P006,4287,36,0,4251
2023-06-12,S002,P006,4251,76,182,4357
2023-06-13,S002,P006,4357,38,0,4319
2023-06-14,S002,P006,4319,16,180,4483
2023-06-15,S002,P006,4483,39,0,4444
2023-06-16,S002,P006,4444,26,161,4579
2023-06-17,S002,P006,4579,53,0,4526
2023-06-18,S002,P006,4526,42,0,4484
2023-06-19,S002,P006,4484,62,171,4593
2023-06-20,S002,P006,4593,21,0,4572
2023-06-21,S002,P006,4572,30,123,4665
2023-06-22,S002,P006,4665,61,0,4604
2023-06-23,S002,P006,4604,41,168,4731
2023-06-24,S002,P006,4731,35,0,4696
2023-06-25,S002,P006,4696,36,0,4660
2023-06-26,S002,P006,4660,57,140,4743
2023-06-27,S002,P006,4743,34,0,4709
2023-06-28,S002,P006,4709,50,169,4828
2023-06-29,S002,P006,4828,19,0,4809
2023-06-30,S002,P006,4809,28,183,4964
2023-07-01,S002,P006,4964,88,0,4876
2023-07-02,S002,P006,4876,31,0,4845
2023-07-03,S002,P006,4845,44,129,4930
2023-07-04,S002,P006,4930,27,0,4903
2023-07-05,S002,P006,4903,57,121,4967
2023-07-06,S002,P006,4967,58,0,4909
2023-07-07,S002,P006,4909,30,167,5046
2023-07-08,S002,P006,5046,36,0,5010
2023-07-09,S002,P006,5010,58,0,4952
2023-07-10,S002,P006,4952,19,173,5106
2023-07-11,S002,P006,5106,38,0,5068
2023-07-12,S002,P006,5068,25,113,5156
2023-07-13,S002,P006,5156,24,0,5132
2023-07-14,S002,P006,5132,27,135,5240
2023-07-15,S002,P006,5240,81,0,5159
2023-07-16,S002,P006,5159,14,0,5145
2023-07-17,S002,P006,5145,50,175,5270
2023-07-18,S002,P006,5270,24,0,5246
2023-07-19,S002,P006,5246,63,126,5309
2023-07-20,S002,P006,5309,27,0,5282
2023-07-21,S002,P006,5282,41,98,5339
2023-07-22,S002,P006,5339,69,0,5270
2023-07-23,S002,P006,5270,35,0,5235
2023-07-24,S002,P006,5235,32,186,5389
2023-07-25,S002,P006,5389,24,0,5365
2023-07-26,S002,P006,5365,51,145,5459
2023-07-27,S002,P006,5459,58,0,5401
2023-07-28,S002,P006,5401,32,116,5485
2023-07-29,S002,P006,5485,69,0,5416
2023-07-30,S002,P006,5416,72,0,5344
2023-07-31,S002,P006,5344,50,93,5387
2023-08-01,S002,P006,5387,22,0,5365
2023-08-02,S002,P006,5365,15,88,5438
2023-08-03,S002,P006,5438,63,0,5375
2023-08-04,S002,P006,5375,64,172,5483
2023-08-05,S002,P006,5483,63,0,5420
2023-08-06,S002,P006,5420,95,0,5325
2023-08-07,S002,P006,5325,61,98,5362
2023-08-08,S002,P006,5362,75,0,5287
2023-08-09,S002,P006,5287,19,161,5429
2023-08-10,S002,P006,5429,56,0,5373
2023-08-11,S002,P006,5373,68,122,5427
2023-08-12,S002,P006,5427,56,0,5371
2023-08-13,S002,P006,5371,0,0,5371
2023-08-14,S002,P006,5371,39,118,5450
2023-08-15,S002,P006,5450,22,0,5428
2023-08-16,S002,P006,5428,82,133,5479
2023-08-17,S002,P006,5479,40,0,5439
2023-08-18,S002,P006,5439,62,129,5506
2023-08-19,S002,P006,5506,69,0,5437
2023-08-20,S002,P006,5437,60,0,5377
2023-08-21,S002,P006,5377,43,123,5457
2023-08-22,S002,P006,5457,72,0,5385
2023-08-23,S002,P006,5385,32,125,5478
2023-08-24,S002,P006,5478,55,0,5423
2023-08-25,S002,P006,5423,62,172,5533
2023-08-26,S002,P006,5533,69,0,5464
2023-08-27,S002,P006,5464,59,0,5405
2023-08-28,S002,P006,5405,26,163,5542
2023-08-29,S002,P006,5542,70,0,5472
2023-08-30,S002,P006,5472,34,125,5563
2023-08-31,S002,P006,5563,63,0,5500
2023-09-01,S002,P006,5500,25,160,5635
2023-09-02,S002,P006,5635,85,0,5550
2023-09-03,S002,P006,5550,61,0,5489
2023-09-04,S002,P006,5489,30,117,5576
2023-09-05,S002,P006,5576,63,0,5513
2023-09-06,S002,P006,5513,18,192,5687
2023-09-07,S002,P006,5687,59,0,5628
2023-09-08,S002,P006,5628,39,104,5693
2023-09-09,S002,P006,5693,29,0,5664
2023-09-10,S002,P006,5664,42,0,5622
2023-09-11,S002,P006,5622,29,122,5715
2023-09-12,S002,P006,5715,55,0,5660
2023-09-13,S002,P006,5660,51,86,5695
2023-09-14,S002,P006,5695,44,0,5651
2023-09-15,S002,P006,5651,54,187,5784
2023-09-16,S002,P006,5784,66,0,5718
2023-09-17,S002,P006,5718,26,0,5692
2023-09-18,S002,P006,5692,71,192,5813
2023-09-19,S002,P006,5813,45,0,5768
2023-09-20,S002,P006,5768,37,111,5842
2023-09-21,S002,P006,5842,19,0,5823
2023-09-22,S002,P006,5823,31,135,5927
2023-09-23,S002,P006,5927,34,0,5893
2023-09-24,S002,P006,5893,15,0,5878
2023-09-25,S002,P006,5878,28,157,6007
2023-09-26,S002,P006,6007,40,0,5967
2023-09-27,S002,P006,5967,41,115,6041
2023-09-28,S002,P006,6041,14,0,6027
2023-09-29,S002,P006,6027,29,90,6088
2023-09-30,S002,P006,6088,47,0,6041
2023-10-01,S002,P006,6041,36,0,6005
2023-10-02,S002,P006,6005,30,185,6160
2023-10-03,S002,P006,6160,37,0,6123
2023-10-04,S002,P006,6123,61,112,6174
2023-10-05,S002,P006,6174,25,0,6149
2023-10-06,S002,P006,6149,65,129,6213
2023-10-07,S002,P006,6213,46,0,6167
2023-10-08,S002,P006,6167,62,0,6105
2023-10-09,S002,P006,6105,21,95,6179
2023-10-10,S002,P006,6179,41,0,6138
2023-10-11,S002,P006,6138,42,146,6242
