date,store_id,product_id,channel,sales_qty,unit_price,discount_pct,sales_amount,returns_qty,cost_per_unit,gross_margin
2023-02-28,S002,P001,Online,30,845.73,0.081,23316.9,1,600.0,5316.78
2023-02-28,S002,P002,Online,38,25.61,0.091,884.64,0,8.0,580.62
2023-02-28,S002,P003,Online,41,12.11,0.106,444.03,1,7.0,156.88
2023-02-28,S002,P004,In-Store,31,120.78,0.089,3410.93,0,70.0,1240.95
2023-02-28,S002,P005,Online,25,93.0,0.04,2232.0,0,45.0,1107.0
2023-02-28,S002,P006,In-Store,21,679.04,0.056,13461.21,0,450.0,4011.29
2023-02-28,S002,P007,In-Store,52,58.81,0.15,2599.48,2,22.0,1455.4
2023-02-28,S002,P008,Online,31,8.01,0.085,227.23,0,4.0,103.2
2023-02-28,S002,P009,Mobile App,11,74.15,0.147,695.75,0,38.0,277.75
2023-02-28,S003,P001,In-Store,63,858.38,0.131,46993.59,2,600.0,9193.73
2023-02-28,S003,P002,Online,53,25.66,0.041,1304.33,0,8.0,880.22
2023-02-28,S003,P003,In-Store,39,11.91,0.087,423.93,1,7.0,151.08
2023-02-28,S003,P004,Mobile App,43,118.99,0.132,4441.04,0,70.0,1431.18
2023-02-28,S003,P005,Online,45,97.06,0.005,4345.65,0,45.0,2320.86
2023-02-28,S003,P006,In-Store,48,715.18,0.086,31376.16,0,450.0,9776.38
2023-02-28,S003,P007,Online,18,59.82,0.131,935.64,0,22.0,539.7
2023-02-28,S003,P008,In-Store,26,7.87,0.042,196.04,0,4.0,92.03
2023-02-28,S003,P009,In-Store,29,73.34,0.02,2084.23,1,38.0,982.32
2023-02-28,S003,P010,Online,43,40.23,0.063,1621.1,0,18.0,846.91
2023-02-28,S004,P001,In-Store,33,869.27,0.018,28169.46,1,600.0,8369.56
2023-02-28,S004,P002,In-Store,26,25.13,0.111,580.84,0,8.0,372.85
2023-02-28,S004,P004,Online,22,122.37,0.01,2665.3,0,70.0,1125.22
2023-02-28,S004,P005,In-Store,37,97.73,0.14,3109.85,0,45.0,1444.77
2023-02-28,S004,P006,Online,21,682.4,0.061,13456.17,0,450.0,4006.25
2023-02-28,S004,P007,Mobile App,54,60.0,0.127,2828.52,1,22.0,1640.52
2023-02-28,S004,P008,Online,16,8.0,0.044,122.4,0,4.0,58.37
2023-02-28,S004,P009,Online,50,76.55,0.048,3644.0,1,38.0,1743.78
2023-02-28,S004,P010,Mobile App,50,41.02,0.111,1823.5,0,18.0,923.34
2023-02-28,S005,P001,In-Store,35,875.21,0.019,30050.3,0,600.0,9050.34
2023-02-28,S005,P002,In-Store,50,25.64,0.119,1129.5,1,8.0,729.44
2023-02-28,S005,P003,Mobile App,12,12.1,0.054,137.4,0,7.0,53.36
2023-02-28,S005,P004,In-Store,45,123.17,0.087,5060.25,0,70.0,1910.44
2023-02-28,S005,P005,In-Store,11,93.85,0.103,925.98,0,45.0,431.02
2023-02-28,S005,P006,Online,49,691.07,0.083,31051.79,1,450.0,9001.85
2023-02-28,S005,P008,Online,48,8.05,0.106,345.6,2,4.0,153.44
2023-02-28,S005,P009,In-Store,21,77.21,0.004,1614.9,1,38.0,816.92
2023-02-28,S005,P010,In-Store,40,39.34,0.096,1422.4,1,18.0,702.53
2023-03-01,S001,P001,In-Store,35,849.44,0.041,28511.35,0,600.0,7511.45
2023-03-01,S001,P002,Mobile App,35,25.13,0.011,869.75,1,8.0,589.87
2023-03-01,S001,P003,Online,32,12.0,0.149,326.72,1,7.0,102.78
2023-03-01,S001,P004,In-Store,53,121.19,0.068,5986.35,1,70.0,2276.3
2023-03-01,S001,P005,In-Store,73,97.19,0.069,6605.04,2,45.0,3320.32
2023-03-01,S001,P006,In-Store,45,697.73,0.075,29043.0,0,450.0,8793.01
2023-03-01,S001,P007,In-Store,29,58.24,0.042,1617.91,0,22.0,980.02
2023-03-01,S001,P008,Online,14,7.8,0.021,106.96,0,4.0,50.91
2023-03-01,S001,P009,Online,35,75.8,0.119,2337.3,0,38.0,1007.29
2023-03-01,S001,P010,In-Store,68,39.76,0.037,2603.72,1,18.0,1379.64
2023-03-01,S002,P001,In-Store,33,869.54,0.08,26399.34,0,600.0,6599.23
2023-03-01,S002,P002,Online,38,25.73,0.08,899.46,0,8.0,595.52
2023-03-01,S002,P003,Online,38,12.31,0.094,423.7,0,7.0,157.81
2023-03-01,S002,P004,Online,20,121.6,0.084,2227.8,0,70.0,827.71
2023-03-01,S002,P005,In-Store,29,97.27,0.093,2558.38,1,45.0,1253.49
2023-03-01,S002,P006,In-Store,31,717.96,0.137,19207.6,0,450.0,5257.58
2023-03-01,S002,P007,Online,36,61.74,0.016,2187.0,0,22.0,1395.08
2023-03-01,S002,P008,Mobile App,35,8.22,0.004,286.65,1,4.0,146.55
2023-03-01,S002,P009,Mobile App,21,74.45,0.074,1447.74,0,38.0,649.75
2023-03-01,S002,P010,Online,86,39.91,0.143,2941.2,2,18.0,1393.45
2023-03-01,S003,P001,In-Store,18,869.24,0.081,14378.94,0,600.0,3578.97
2023-03-01,S003,P002,Online,45,24.66,0.01,1098.45,0,8.0,738.6
2023-03-01,S003,P003,In-Store,26,11.99,0.069,290.16,0,7.0,108.23
2023-03-01,S003,P004,Mobile App,30,120.62,0.022,3539.1,1,70.0,1438.99
2023-03-01,S003,P005,In-Store,23,93.88,0.094,1956.38,0,45.0,921.27
2023-03-01,S003,P006,In-Store,15,705.42,0.133,9174.0,0,450.0,2423.99
2023-03-01,S003,P007,In-Store,42,59.66,0.035,2417.94,0,22.0,1494.02
2023-03-01,S003,P008,In-Store,45,8.1,0.025,355.5,1,4.0,175.39
2023-03-01,S003,P009,In-Store,67,73.1,0.007,4863.53,1,38.0,2317.42
2023-03-01,S003,P010,In-Store,60,39.6,0.074,2200.2,2,18.0,1120.18
2023-03-01,S004,P001,In-Store,38,866.92,0.148,28067.56,0,600.0,5267.4
2023-03-01,S004,P002,Online,63,24.42,0.095,1392.3,0,8.0,888.31
2023-03-01,S004,P003,In-Store,32,11.72,0.037,361.28,0,7.0,137.16
2023-03-01,S004,P004,In-Store,30,122.42,0.147,3132.6,0,70.0,1032.73
2023-03-01,S004,P005,Online,64,96.13,0.144,5266.56,2,45.0,2386.39
2023-03-01,S004,P006,In-Store,46,697.82,0.124,28119.34,1,450.0,7419.35
2023-03-01,S004,P007,In-Store,68,60.49,0.004,4097.0,0,22.0,2600.87
2023-03-01,S004,P008,Mobile App,52,8.16,0.039,407.68,0,4.0,199.77
2023-03-01,S004,P009,Online,11,73.55,0.123,709.5,0,38.0,291.54
2023-03-01,S004,P010,Online,25,39.74,0.01,983.5,0,18.0,533.57
2023-03-01,S005,P001,In-Store,41,824.77,0.115,29926.72,0,600.0,5326.78
2023-03-01,S005,P002,Mobile App,31,24.27,0.001,751.75,0,8.0,503.62
2023-03-01,S005,P003,In-Store,22,12.13,0.026,259.82,0,7.0,105.92
2023-03-01,S005,P004,In-Store,32,121.66,0.03,3776.32,0,70.0,1536.33
2023-03-01,S005,P005,In-Store,81,93.56,0.149,6449.22,0,45.0,2804.18
2023-03-01,S005,P006,Online,7,699.56,0.039,4705.96,0,450.0,1555.94
2023-03-01,S005,P007,In-Store,20,61.48,0.069,1144.8,0,22.0,704.76
2023-03-01,S005,P008,In-Store,12,8.21,0.098,88.92,0,4.0,40.87
2023-03-01,S005,P009,In-Store,40,74.52,0.137,2572.4,0,38.0,1052.43
2023-03-01,S005,P010,In-Store,25,40.83,0.139,878.75,0,18.0,428.87
2023-03-02,S001,P001,In-Store,35,873.69,0.02,29967.7,0,600.0,8967.57
2023-03-02,S001,P002,In-Store,27,25.24,0.016,670.68,0,8.0,454.58
2023-03-02,S001,P003,Online,57,12.25,0.146,596.22,2,7.0,197.31
2023-03-02,S001,P004,Online,65,117.46,0.037,7352.15,2,70.0,2802.41
2023-03-02,S001,P005,Online,86,96.55,0.141,7132.84,2,45.0,3262.53
2023-03-02,S001,P006,In-Store,18,697.23,0.138,10818.18,0,450.0,2718.22
2023-03-02,S001,P007,Online,56,60.15,0.126,2943.92,2,22.0,1711.98
2023-03-02,S001,P008,Online,46,8.08,0.05,353.28,1,4.0,169.1
2023-03-02,S001,P009,Mobile App,49,75.73,0.091,3373.16,0,38.0,1511.09
2023-03-02,S001,P010,Mobile App,62,40.39,0.134,2168.76,0,18.0,1052.62
2023-03-02,S002,P001,In-Store,51,825.08,0.129,36650.64,1,600.0,6050.88
2023-03-02,S002,P002,Online,29,25.54,0.072,687.3,0,8.0,455.33
2023-03-02,S002,P003,In-Store,16,12.09,0.135,167.36,0,7.0,55.33
2023-03-02,S002,P004,Online,21,123.4,0.114,2295.93,0,70.0,825.98
2023-03-02,S002,P005,Online,77,92.81,0.133,6196.19,3,45.0,2730.9
2023-03-02,S002,P006,Mobile App,33,692.83,0.003,22794.75,1,450.0,7944.8
2023-03-02,S002,P007,Online,12,58.24,0.034,675.12,0,22.0,411.12
2023-03-02,S002,P008,Mobile App,45,8.07,0.122,319.05,1,4.0,138.85
2023-03-02,S002,P009,Mobile App,21,73.51,0.142,1324.47,0,38.0,526.5
2023-03-02,S002,P010,In-Store,28,39.12,0.019,1074.64,1,18.0,570.55
2023-03-02,S003,P001,In-Store,66,872.02,0.038,55366.08,2,600.0,15766.29
2023-03-02,S003,P002,In-Store,35,24.39,0.081,784.35,1,8.0,504.5
2023-03-02,S003,P003,In-Store,38,12.22,0.129,404.32,1,7.0,138.46
2023-03-02,S003,P004,In-Store,15,120.68,0.108,1614.75,0,70.0,564.7
2023-03-02,S003,P005,In-Store,22,95.24,0.105,1875.28,0,45.0,885.28
2023-03-02,S003,P006,In-Store,51,711.48,0.093,32910.81,2,450.0,9960.93
2023-03-02,S003,P007,In-Store,38,58.24,0.142,1898.86,1,22.0,1062.86
2023-03-02,S003,P008,Online,36,7.83,0.082,258.84,0,4.0,114.77
2023-03-02,S003,P009,Mobile App,46,73.66,0.13,2947.68,1,38.0,1199.87
2023-03-02,S003,P010,In-Store,71,40.29,0.107,2554.58,2,18.0,1276.51
2023-03-02,S004,P001,In-Store,60,866.09,0.006,51653.4,0,600.0,15653.61
2023-03-02,S004,P002,In-Store,27,25.46,0.068,640.71,1,8.0,424.68
2023-03-02,S004,P004,In-Store,37,118.14,0.006,4344.91,0,70.0,1754.95
2023-03-02,S004,P005,Mobile App,54,97.81,0.041,5065.2,2,45.0,2635.19
2023-03-02,S004,P006,In-Store,40,681.89,0.104,24438.8,1,450.0,6438.94
2023-03-02,S004,P007,In-Store,30,58.91,0.142,1516.2,1,22.0,856.34
2023-03-02,S004,P008,Mobile App,23,8.06,0.048,176.41,0,4.0,84.48
2023-03-02,S004,P009,In-Store,26,73.05,0.055,1794.78,0,38.0,806.84
2023-03-02,S004,P010,In-Store,75,40.72,0.068,2846.25,1,18.0,1496.33
2023-03-02,S005,P001,In-Store,37,832.94,0.019,30233.07,0,600.0,8033.22
2023-03-02,S005,P002,Online,50,25.61,0.037,1233.0,1,8.0,833.12
2023-03-02,S005,P003,In-Store,24,11.89,0.075,264.0,0,7.0,95.96
2023-03-02,S005,P004,Online,34,116.91,0.042,3808.0,1,70.0,1427.99
2023-03-02,S005,P005,Mobile App,38,97.35,0.131,3214.8,0,45.0,1504.69
2023-03-02,S005,P006,Online,32,704.46,0.128,19657.28,0,450.0,5257.25
2023-03-02,S005,P007,In-Store,28,58.49,0.044,1565.76,1,22.0,949.66
2023-03-02,S005,P008,In-Store,41,7.93,0.013,321.03,0,4.0,156.9
2023-03-02,S005,P009,Online,51,75.68,0.064,3612.84,2,38.0,1674.66
2023-03-02,S005,P010,Mobile App,49,39.95,0.124,1715.0,1,18.0,832.81
2023-03-03,S001,P001,Mobile App,29,830.13,0.102,21618.34,1,600.0,4218.25
2023-03-03,S001,P002,Mobile App,31,25.05,0.149,660.92,0,8.0,412.84
2023-03-03,S001,P003,In-Store,34,12.24,0.091,378.42,0,7.0,140.29
2023-03-03,S001,P004,Mobile App,37,119.43,0.097,3990.45,1,70.0,1400.28
2023-03-03,S001,P005,Online,84,94.14,0.094,7164.36,0,45.0,3384.43
2023-03-03,S001,P006,In-Store,46,718.07,0.054,31247.34,1,450.0,10547.53
2023-03-03,S001,P007,In-Store,57,58.26,0.059,3124.74,1,22.0,1870.89
2023-03-03,S001,P008,In-Store,30,8.02,0.096,217.5,0,4.0,97.5
2023-03-03,S001,P009,In-Store,20,72.76,0.007,1445.0,0,38.0,685.01
2023-03-03,S001,P010,Mobile App,62,39.23,0.017,2390.72,2,18.0,1274.91
2023-03-03,S002,P001,Online,25,858.46,0.044,20517.25,0,600.0,5517.19
2023-03-03,S002,P002,Online,38,24.87,0.052,896.04,1,8.0,591.92
2023-03-03,S002,P003,Online,60,12.33,0.103,663.6,1,7.0,243.6
2023-03-03,S002,P004,Online,15,122.72,0.107,1643.85,0,70.0,593.83
2023-03-03,S002,P005,In-Store,64,94.7,0.107,5412.48,1,45.0,2532.29
2023-03-03,S002,P006,Online,33,680.87,0.117,19839.93,1,450.0,4989.87
2023-03-03,S002,P007,In-Store,53,61.06,0.067,3019.41,1,22.0,1853.36
2023-03-03,S002,P008,In-Store,32,7.9,0.033,244.48,0,4.0,116.46
2023-03-03,S002,P009,In-Store,31,73.05,0.021,2217.12,0,38.0,1038.99
2023-03-03,S002,P010,Online,86,38.94,0.019,3285.2,1,18.0,1737.21
2023-03-03,S003,P001,Online,64,829.9,0.032,51413.76,0,600.0,13013.96
2023-03-03,S003,P002,Mobile App,43,24.56,0.126,923.21,1,8.0,579.01
2023-03-03,S003,P003,Online,50,12.27,0.04,589.0,1,7.0,238.96
2023-03-03,S003,P004,Mobile App,33,118.32,0.1,3514.17,1,70.0,1204.1
2023-03-03,S003,P005,In-Store,43,92.83,0.121,3508.8,2,45.0,1573.7
2023-03-03,S003,P006,Online,63,699.94,0.143,37790.55,0,450.0,9440.46
2023-03-03,S003,P007,In-Store,50,61.51,0.02,3014.0,0,22.0,1913.99
2023-03-03,S003,P008,In-Store,46,7.94,0.024,356.5,1,4.0,172.47
2023-03-03,S003,P009,In-Store,40,73.34,0.03,2845.6,0,38.0,1325.59
2023-03-03,S003,P010,Mobile App,49,39.42,0.051,1833.09,0,18.0,951.07
2023-03-03,S004,P001,Online,42,863.88,0.073,33634.44,0,600.0,8434.3
2023-03-03,S004,P002,In-Store,43,24.37,0.047,998.46,2,8.0,654.66
2023-03-03,S004,P003,In-Store,40,11.74,0.016,462.0,0,7.0,182.09
2023-03-03,S004,P004,Online,20,117.32,0.073,2175.2,0,70.0,775.11
2023-03-03,S004,P005,Online,81,95.37,0.07,7183.89,1,45.0,3539.22
2023-03-03,S004,P007,In-Store,25,61.1,0.074,1414.5,1,22.0,864.46
2023-03-03,S004,P008,Online,30,7.95,0.031,231.0,1,4.0,111.11
2023-03-03,S004,P009,In-Store,17,76.29,0.02,1270.92,0,38.0,624.99
2023-03-03,S004,P010,Mobile App,36,40.25,0.134,1254.96,1,18.0,606.83
2023-03-03,S005,P001,In-Store,57,862.73,0.035,47454.21,2,600.0,13254.46
2023-03-03,S005,P002,Mobile App,15,25.68,0.055,364.05,0,8.0,244.01
2023-03-03,S005,P003,Online,26,12.28,0.11,284.18,1,7.0,102.16
2023-03-03,S005,P004,Online,39,121.56,0.051,4499.04,1,70.0,1769.06
2023-03-03,S005,P005,Mobile App,71,94.35,0.092,6082.57,3,45.0,2887.56
2023-03-03,S005,P007,In-Store,15,60.16,0.103,809.4,0,22.0,479.45
2023-03-03,S005,P008,Online,19,7.76,0.124,129.2,0,4.0,53.16
2023-03-03,S005,P009,In-Store,16,73.69,0.094,1068.16,0,38.0,460.21
2023-03-03,S005,P010,In-Store,33,40.12,0.112,1175.79,0,18.0,581.68
2023-03-04,S001,P001,Online,61,851.91,0.114,46042.19,2,600.0,9442.33
2023-03-04,S001,P002,Online,76,24.65,0.064,1753.32,1,8.0,1145.5
2023-03-04,S001,P003,Online,57,12.32,0.044,671.46,2,7.0,272.34
2023-03-04,S001,P004,In-Store,46,116.81,0.142,4610.12,1,70.0,1390.26
2023-03-04,S001,P005,In-Store,57,92.68,0.04,5071.29,0,45.0,2506.45
2023-03-04,S001,P006,Online,31,684.67,0.037,20439.54,1,450.0,6489.45
2023-03-04,S001,P007,Mobile App,61,61.42,0.08,3447.11,1,22.0,2104.89
2023-03-04,S001,P008,Mobile App,62,7.92,0.14,422.22,2,4.0,174.29
2023-03-04,S001,P009,In-Store,25,75.77,0.032,1833.75,0,38.0,883.63
2023-03-04,S001,P010,Online,69,39.33,0.012,2681.34,3,18.0,1439.2
2023-03-04,S002,P001,In-Store,69,833.58,0.095,52052.91,2,600.0,10652.9
2023-03-04,S002,P002,Online,69,24.82,0.09,1558.71,0,8.0,1006.45
2023-03-04,S002,P003,Online,53,12.27,0.111,578.23,0,7.0,207.13
2023-03-04,S002,P004,Online,54,121.96,0.13,5729.94,0,70.0,1949.68
2023-03-04,S002,P005,Online,73,94.62,0.09,6285.3,2,45.0,3000.61
2023-03-04,S002,P006,Online,48,708.99,0.148,28994.88,1,450.0,7394.86
2023-03-04,S002,P007,In-Store,78,60.61,0.108,4216.68,3,22.0,2501.0
2023-03-04,S002,P008,Online,37,8.05,0.044,284.9,1,4.0,136.74
2023-03-04,S002,P009,Mobile App,38,72.8,0.07,2572.6,0,38.0,1128.75
2023-03-04,S002,P010,Online,70,39.6,0.13,2411.5,3,18.0,1151.64
2023-03-04,S003,P001,In-Store,35,851.39,0.007,29590.05,0,600.0,8590.06
2023-03-04,S003,P002,In-Store,59,24.31,0.094,1299.18,2,8.0,827.47
2023-03-04,S003,P003,In-Store,65,11.97,0.083,713.7,1,7.0,258.47
2023-03-04,S003,P004,Mobile App,16,122.63,0.092,1781.6,0,70.0,661.57
2023-03-04,S003,P005,Mobile App,57,97.36,0.018,5449.77,1,45.0,2884.63
2023-03-04,S003,P006,Mobile App,71,684.98,0.056,45910.02,3,450.0,13960.1
2023-03-04,S003,P007,Online,11,58.24,0.057,604.12,0,22.0,362.12
2023-03-04,S003,P008,In-Store,62,7.89,0.13,425.32,0,4.0,177.59
2023-03-04,S003,P009,In-Store,20,75.39,0.0,1507.8,0,38.0,747.8
2023-03-04,S003,P010,Online,30,40.24,0.131,1049.1,0,18.0,509.06
2023-03-04,S004,P001,In-Store,23,871.19,0.027,19496.41,0,600.0,5696.36
2023-03-04,S004,P002,Online,47,24.87,0.006,1161.84,1,8.0,785.88
2023-03-04,S004,P003,Online,54,12.19,0.104,589.68,0,7.0,211.8
2023-03-04,S004,P004,In-Store,60,117.65,0.11,6282.6,0,70.0,2082.51
2023-03-04,S004,P005,Online,70,94.08,0.043,6302.1,1,45.0,3152.42
2023-03-04,S004,P006,In-Store,67,709.89,0.096,42996.58,1,450.0,12846.62
2023-03-04,S004,P008,Online,60,8.21,0.108,439.2,2,4.0,199.4
2023-03-04,S004,P009,In-Store,38,75.02,0.035,2750.82,0,38.0,1306.98
2023-03-04,S004,P010,In-Store,38,39.49,0.025,1463.0,1,18.0,779.1
2023-03-04,S005,P001,Online,52,869.52,0.113,40105.52,1,600.0,8905.74
2023-03-04,S005,P002,Online,56,25.23,0.113,1253.28,1,8.0,805.22
2023-03-04,S005,P003,In-Store,71,12.07,0.069,798.04,1,7.0,300.84
2023-03-04,S005,P004,Online,55,120.42,0.004,6596.7,0,70.0,2746.61
2023-03-04,S005,P005,In-Store,42,92.4,0.076,3585.96,1,45.0,1695.86
2023-03-04,S005,P006,Online,26,684.39,0.006,17687.28,0,450.0,5987.38
2023-03-04,S005,P007,Online,62,60.69,0.082,3454.02,1,22.0,2090.23
2023-03-04,S005,P008,Online,39,7.98,0.06,292.5,1,4.0,136.55
2023-03-04,S005,P009,In-Store,18,76.76,0.149,1175.76,0,38.0,491.81
2023-03-04,S005,P010,Online,104,40.06,0.148,3549.52,5,18.0,1677.64
2023-03-05,S001,P001,Online,30,852.41,0.048,24344.7,1,600.0,6344.83
2023-03-05,S001,P002,In-Store,43,25.06,0.019,1056.94,0,8.0,713.11
2023-03-05,S001,P003,In-Store,29,12.18,0.093,320.45,0,7.0,117.37
2023-03-05,S001,P004,Online,51,116.54,0.015,5854.29,0,70.0,2284.39
2023-03-05,S001,P005,Online,61,96.44,0.079,5418.02,0,45.0,2673.1
2023-03-05,S001,P006,In-Store,51,693.1,0.049,33616.14,1,450.0,10666.04
2023-03-05,S001,P007,Online,61,61.29,0.074,3461.75,0,22.0,2120.03
2023-03-05,S001,P008,In-Store,81,8.08,0.148,557.28,3,4.0,233.62
2023-03-05,S001,P009,Mobile App,50,73.22,0.01,3624.5,1,38.0,1724.39
2023-03-05,S001,P010,Online,48,40.14,0.03,1869.12,0,18.0,1004.92
2023-03-05,S002,P001,Online,70,870.15,0.072,56525.0,1,600.0,14524.94
2023-03-05,S002,P003,Online,58,11.86,0.109,613.06,0,7.0,206.9
2023-03-05,S002,P004,In-Store,36,121.55,0.147,3732.48,0,70.0,1212.56
2023-03-05,S002,P005,Online,41,94.62,0.119,3417.76,1,45.0,1572.77
2023-03-05,S002,P006,In-Store,64,687.24,0.066,41080.32,0,450.0,12280.46
2023-03-05,S002,P007,In-Store,66,61.27,0.141,3473.58,0,22.0,2021.64
2023-03-05,S002,P008,In-Store,46,8.06,0.009,367.54,1,4.0,183.42
2023-03-05,S002,P009,In-Store,67,76.72,0.145,4395.2,2,38.0,1848.91
2023-03-05,S002,P010,In-Store,86,39.86,0.019,3362.6,2,18.0,1814.83
2023-03-05,S003,P001,Online,22,871.29,0.142,16446.54,0,600.0,3246.47
2023-03-05,S003,P002,Online,42,24.9,0.068,974.82,1,8.0,638.69
2023-03-05,S003,P003,In-Store,23,12.22,0.014,277.15,0,7.0,116.13
2023-03-05,S003,P004,In-Store,53,121.67,0.05,6126.27,1,70.0,2416.08
2023-03-05,S003,P005,In-Store,63,96.37,0.02,5949.72,2,45.0,3114.88
2023-03-05,S003,P006,In-Store,20,719.07,0.018,14122.6,0,450.0,5122.53
2023-03-05,S003,P007,Mobile App,20,59.42,0.031,1151.6,0,22.0,711.56
2023-03-05,S003,P008,Mobile App,30,7.81,0.035,226.2,0,4.0,106.1
2023-03-05,S003,P009,Mobile App,78,73.36,0.132,4967.04,3,38.0,2002.77
2023-03-05,S003,P010,Online,35,40.12,0.088,1280.65,0,18.0,650.63
2023-03-05,S004,P001,Online,61,827.57,0.144,43212.4,2,600.0,6612.4
2023-03-05,S004,P002,Online,20,25.19,0.027,490.2,0,8.0,330.2
2023-03-05,S004,P003,Online,68,12.0,0.079,751.4,2,7.0,275.54
2023-03-05,S004,P004,In-Store,48,121.48,0.02,5714.4,0,70.0,2354.42
2023-03-05,S004,P005,Mobile App,59,95.5,0.087,5144.21,2,45.0,2489.3
2023-03-05,S004,P006,In-Store,78,694.1,0.022,52948.74,2,450.0,17848.72
2023-03-05,S004,P007,In-Store,67,60.54,0.094,3674.95,2,22.0,2200.9
2023-03-05,S004,P008,Online,50,8.02,0.146,342.5,0,4.0,142.45
2023-03-05,S004,P009,Online,62,75.64,0.079,4318.92,0,38.0,1963.2
2023-03-05,S004,P010,In-Store,52,39.62,0.047,1963.52,2,18.0,1027.41
2023-03-05,S005,P001,In-Store,75,864.74,0.109,57786.0,2,600.0,12786.25
2023-03-05,S005,P002,Online,44,24.87,0.002,1092.08,1,8.0,740.09
2023-03-05,S005,P003,Mobile App,40,11.98,0.06,450.4,0,7.0,170.45
2023-03-05,S005,P004,Online,52,120.49,0.095,5670.08,2,70.0,2030.26
2023-03-05,S005,P005,In-Store,84,97.66,0.11,7301.28,1,45.0,3521.06
2023-03-05,S005,P006,Online,53,706.52,0.027,36434.32,1,450.0,12584.53
2023-03-05,S005,P007,Mobile App,16,58.23,0.005,927.04,0,22.0,575.02
2023-03-05,S005,P008,In-Store,19,7.88,0.011,148.01,0,4.0,72.07
2023-03-05,S005,P009,In-Store,39,74.3,0.115,2564.64,0,38.0,1082.46
2023-03-05,S005,P010,In-Store,62,39.91,0.143,2120.4,0,18.0,1004.58
2023-03-06,S001,P001,Online,14,834.05,0.132,10135.44,0,600.0,1735.38
2023-03-06,S001,P002,Online,32,25.66,0.079,756.16,1,8.0,500.25
2023-03-06,S001,P003,Mobile App,46,11.75,0.119,476.1,1,7.0,154.18
2023-03-06,S001,P004,Online,65,118.7,0.038,7422.35,2,70.0,2872.31
2023-03-06,S001,P005,Online,68,95.51,0.013,6410.36,0,45.0,3350.25
2023-03-06,S001,P006,In-Store,49,688.44,0.136,29145.69,1,450.0,7095.8
2023-03-06,S001,P007,In-Store,14,59.53,0.113,739.2,0,22.0,431.24
2023-03-06,S001,P008,In-Store,9,8.12,0.08,67.23,0,4.0,31.23
2023-03-06,S001,P009,Online,58,76.76,0.126,3891.22,2,38.0,1687.12
2023-03-06,S001,P010,In-Store,88,40.87,0.008,3567.52,4,18.0,1983.79
2023-03-06,S002,P001,In-Store,50,826.94,0.0,41347.0,1,600.0,11347.0
2023-03-06,S002,P002,Online,31,24.64,0.042,731.91,0,8.0,483.76
2023-03-06,S002,P003,In-Store,18,12.25,0.016,216.9,0,7.0,90.97
2023-03-06,S002,P004,Mobile App,5,118.25,0.069,550.45,0,70.0,200.45
2023-03-06,S002,P005,In-Store,35,96.82,0.119,2985.5,1,45.0,1410.44
2023-03-06,S002,P006,Online,33,713.79,0.091,21411.72,1,450.0,6561.56
2023-03-06,S002,P007,In-Store,51,61.5,0.138,2703.51,1,22.0,1581.66
2023-03-06,S002,P008,In-Store,42,8.21,0.051,327.18,0,4.0,159.23
2023-03-06,S002,P009,Online,50,73.91,0.111,3285.5,1,38.0,1385.3
2023-03-06,S002,P010,Online,38,40.89,0.06,1460.72,0,18.0,776.59
2023-03-06,S003,P001,In-Store,50,847.8,0.033,40991.0,0,600.0,10991.13
2023-03-06,S003,P002,Mobile App,43,25.08,0.02,1056.94,1,8.0,712.87
2023-03-06,S003,P003,In-Store,22,12.1,0.091,242.0,0,7.0,87.98
2023-03-06,S003,P004,Online,38,120.39,0.108,4080.82,1,70.0,1420.74
2023-03-06,S003,P005,In-Store,92,96.58,0.133,7703.16,1,45.0,3563.61
2023-03-06,S003,P006,In-Store,55,680.19,0.103,33557.15,2,450.0,8807.17
2023-03-06,S003,P007,Online,21,60.76,0.079,1175.16,0,22.0,713.16
2023-03-06,S003,P008,Online,25,7.81,0.117,172.5,0,4.0,72.41
2023-03-06,S003,P009,Online,20,74.51,0.086,1362.0,0,38.0,602.04
2023-03-06,S003,P010,Mobile App,54,39.53,0.01,2113.02,1,18.0,1141.27
2023-03-06,S004,P001,Online,35,868.17,0.063,28471.8,0,600.0,7471.64
2023-03-06,S004,P002,Online,43,24.76,0.009,1055.22,0,8.0,711.1
2023-03-06,S004,P003,Online,54,11.66,0.044,602.1,1,7.0,223.94
2023-03-06,S004,P004,Online,36,122.02,0.03,4260.96,1,70.0,1740.94
2023-03-06,S004,P005,In-Store,38,93.4,0.009,3517.28,0,45.0,1807.26
2023-03-06,S004,P006,Online,30,678.44,0.023,19885.2,1,450.0,6385.08
2023-03-06,S004,P007,Online,27,58.84,0.056,1499.58,1,22.0,905.71
2023-03-06,S004,P008,Online,22,8.03,0.1,159.06,0,4.0,70.99
2023-03-06,S004,P009,Mobile App,15,75.58,0.01,1122.3,0,38.0,552.36
2023-03-06,S004,P010,In-Store,83,40.68,0.023,3298.42,1,18.0,1804.78
2023-03-06,S005,P001,Mobile App,42,868.39,0.015,35925.12,0,600.0,10725.29
2023-03-06,S005,P002,Online,41,24.94,0.065,956.12,1,8.0,628.07
2023-03-06,S005,P003,Online,39,11.79,0.15,390.78,0,7.0,117.84
2023-03-06,S005,P004,In-Store,24,119.65,0.036,2768.16,0,70.0,1088.22
2023-03-06,S005,P005,Mobile App,78,97.43,0.105,6801.6,0,45.0,3291.59
